Timestamp,BMS_Voltage_V,BMS_Current_A,BMS_Temperature_C,State_of_Charge_%,Inverter_Efficiency_%,Inverter_Temperature_C,Charger_Input_Power_kW,Charger_Efficiency_%,LV_Battery_Voltage_V,LV_Battery_Current_A,Coolant_Flow_Rate_L_min,Coolant_Temperature_C,Vehicle_Speed_kmph,Acceleration_m_s2,Braking_Force_N,Road_Gradient_%,Energy_Consumption_kWh_per_km,Torque_Requested_Nm,Torque_Delivered_Nm,Condition
2025-07-24 07:25:00,377.37,-138.51,34.6,92.8,90.29,81.7,3.55,58.44,11.27,-25.63,22.4,39.4,88.3,2.08,4094.4,0.91,0.386,75.2,110.0,Charger Error
2025-07-24 07:30:00,388.66,-145.18,51.1,84.5,94.59,64.0,2.84,71.71,13.4,-11.0,13.0,58.7,108.3,-0.26,856.6,-4.19,0.511,181.4,247.6,Charger Error
2025-07-24 07:35:00,380.77,-86.59,53.9,87.0,93.27,47.3,0.23,54.78,12.35,-22.06,22.7,60.2,34.8,-2.39,3042.3,-1.51,0.56,78.5,201.5,Charger Error
2025-07-24 07:40:00,385.68,-128.82,40.8,91.5,89.67,76.9,2.09,66.07,13.12,-14.31,23.3,63.2,48.9,-0.68,37.2,-9.33,0.553,145.1,299.3,Charger Error
2025-07-24 07:45:00,347.46,-60.76,38.3,87.7,87.29,45.9,0.08,52.44,13.1,-1.47,14.6,42.1,15.8,0.09,1099.2,4.81,0.397,199.2,270.7,Charger Error
2025-07-24 07:50:00,377.41,-111.58,43.8,79.8,94.39,65.0,1.26,61.53,10.88,-9.23,18.1,39.0,53.5,-0.29,3764.4,-6.79,0.535,331.3,121.7,Charger Error
2025-07-24 07:55:00,315.87,-18.96,33.2,83.8,87.93,47.2,2.83,60.01,12.59,-11.04,13.2,61.4,58.6,-0.47,2250.8,4.45,0.498,244.2,220.3,Charger Error
2025-07-24 08:00:00,331.18,-34.81,53.9,84.3,91.83,68.3,3.97,50.31,11.59,3.27,15.5,47.7,101.0,1.02,2210.7,-0.87,0.498,97.2,273.6,Charger Error
2025-07-24 08:05:00,369.16,-122.63,45.9,87.4,91.29,59.9,2.99,68.68,13.09,-20.11,13.7,60.3,22.0,-1.81,3995.0,-3.17,0.435,224.0,54.8,Charger Error
2025-07-24 08:10:00,352.24,-23.15,34.0,86.1,90.96,79.4,1.53,53.09,12.94,5.25,21.6,64.7,100.8,-1.81,3213.7,5.7,0.562,127.4,304.7,Charger Error
2025-07-24 08:15:00,389.6,-78.2,44.5,85.8,87.86,57.8,4.67,64.85,12.75,-18.04,16.8,38.1,82.2,2.07,3537.1,-9.04,0.488,104.6,275.3,Charger Error
2025-07-24 08:20:00,375.59,-82.04,32.6,81.6,85.21,47.5,2.83,76.57,11.6,-25.0,13.9,50.5,28.4,0.66,1750.4,7.8,0.417,325.3,231.8,Charger Error
2025-07-24 08:25:00,375.29,-26.41,47.8,91.3,89.55,77.9,4.54,69.12,10.87,-7.89,22.4,40.4,41.3,2.42,3279.3,1.1,0.339,344.0,150.5,Charger Error
2025-07-24 08:30:00,359.44,-125.27,34.1,84.7,91.16,44.9,0.49,55.33,10.78,-14.98,15.9,49.0,9.2,0.78,921.1,-0.14,0.552,186.4,308.6,Charger Error
2025-07-24 08:35:00,324.96,-142.34,34.0,77.4,90.82,56.6,1.32,55.78,11.47,-9.82,14.2,59.2,64.2,2.04,3524.6,-6.3,0.534,117.7,53.0,Charger Error
2025-07-24 08:40:00,317.86,-70.87,32.2,86.8,90.08,44.0,3.77,63.99,10.93,-29.93,18.1,60.7,109.8,1.32,2575.1,3.51,0.59,311.7,133.4,Charger Error
2025-07-24 08:45:00,328.83,-26.48,41.8,86.3,89.16,79.2,4.58,73.39,12.09,9.16,22.5,53.7,20.5,-1.13,3965.4,-4.96,0.339,258.6,156.7,Charger Error
2025-07-24 08:50:00,345.91,-19.7,41.8,79.0,92.69,74.6,3.22,65.26,12.1,-12.09,27.8,45.5,93.9,1.9,328.2,9.23,0.515,157.3,292.1,Charger Error
2025-07-24 08:55:00,349.3,-65.42,37.5,79.6,85.64,77.6,4.19,63.1,10.82,7.4,27.2,58.2,36.5,1.5,1642.5,4.8,0.462,308.4,130.1,Charger Error
2025-07-24 09:00:00,344.77,-139.52,52.4,88.8,95.6,69.1,4.45,63.07,13.34,-12.86,25.8,63.4,75.5,-1.27,906.4,9.05,0.376,319.7,306.3,Charger Error
2025-07-24 09:05:00,381.02,-123.38,41.3,83.4,92.95,65.2,4.8,52.43,11.51,4.42,26.4,61.5,97.8,-2.19,2471.0,8.21,0.573,132.4,196.7,Charger Error
2025-07-24 09:10:00,326.18,-135.33,39.3,73.6,88.0,43.7,2.06,70.75,11.63,-20.51,27.5,43.0,101.4,0.74,4092.5,-5.05,0.449,131.1,199.6,Charger Error
2025-07-24 09:15:00,324.52,-93.86,34.3,73.9,90.0,47.0,0.48,73.38,12.68,-11.9,26.7,50.6,98.8,-2.43,3573.2,4.12,0.316,294.9,131.7,Charger Error
2025-07-24 09:20:00,342.6,-40.97,30.4,77.8,89.46,75.2,3.08,55.05,11.38,-3.91,24.3,40.3,109.4,-1.16,1025.6,-5.63,0.342,289.8,72.1,Charger Error
2025-07-24 09:25:00,366.33,-37.5,44.3,83.2,92.23,61.2,4.95,51.01,10.92,-5.16,18.8,61.0,100.7,-2.01,1964.2,5.27,0.338,262.8,41.6,Charger Error
2025-07-24 09:30:00,348.1,-144.24,48.4,80.1,88.19,66.3,4.89,76.14,13.13,-18.26,16.0,63.3,47.3,-2.31,428.6,-5.81,0.415,153.7,288.6,Charger Error
2025-07-24 09:35:00,361.26,-50.19,34.8,72.5,94.87,41.7,1.29,62.49,12.23,-1.54,20.2,42.2,72.0,2.09,2853.7,-9.6,0.332,143.7,278.6,Charger Error
2025-07-24 09:40:00,351.7,-63.95,40.4,78.8,89.67,53.6,2.51,51.09,10.61,-20.88,18.1,51.6,17.0,-2.37,2808.7,-6.17,0.325,311.5,162.3,Charger Error
2025-07-24 09:45:00,342.25,-73.0,35.6,77.9,94.07,64.1,2.35,64.51,12.15,-15.03,23.0,38.3,45.1,-1.83,732.3,6.64,0.336,165.3,283.5,Charger Error
2025-07-24 09:50:00,338.79,-19.79,34.7,78.8,93.95,65.0,2.46,70.71,11.2,-9.77,25.6,64.7,2.7,0.14,3737.1,7.15,0.47,137.0,266.0,Charger Error
2025-07-24 09:55:00,348.38,-139.12,33.9,71.2,86.46,65.0,3.89,70.01,11.13,-29.49,18.4,40.9,106.0,-1.5,392.5,2.48,0.359,91.6,150.6,Charger Error
2025-07-24 10:00:00,305.28,-98.61,54.8,78.0,89.35,48.6,1.94,67.86,11.28,9.53,12.2,52.1,52.0,2.18,1638.0,-6.46,0.432,341.3,98.4,Charger Error
2025-07-24 10:05:00,313.21,-11.7,46.0,76.1,94.54,60.1,3.49,60.69,12.13,3.89,25.2,44.9,66.6,1.08,1270.8,5.83,0.583,278.5,119.7,Charger Error
2025-07-24 10:10:00,344.99,-51.87,36.7,72.6,95.75,80.3,3.23,76.74,12.58,-23.91,24.2,49.3,27.4,1.46,218.8,-3.2,0.301,316.2,278.8,Charger Error
2025-07-24 10:15:00,311.3,-110.18,44.0,77.0,89.61,41.0,2.13,73.16,11.54,5.57,14.9,61.8,63.8,-0.97,3534.3,-1.17,0.362,210.2,111.1,Charger Error
2025-07-24 10:20:00,310.9,-144.82,46.0,78.3,85.39,68.1,0.02,59.32,12.84,-28.22,27.5,53.8,107.9,-2.05,2701.4,4.74,0.38,92.1,247.0,Charger Error
2025-07-24 10:25:00,304.45,-147.13,40.4,73.1,85.65,62.8,2.74,55.09,11.52,-25.16,23.5,58.4,72.3,1.98,1478.3,-5.25,0.559,52.1,107.8,Charger Error
2025-07-24 10:30:00,310.88,-67.09,52.6,69.2,85.62,54.4,1.17,62.05,13.12,-4.31,19.2,44.1,88.1,0.65,3843.9,-5.63,0.514,133.8,284.6,Charger Error
2025-07-24 10:35:00,357.39,-99.13,54.1,68.0,86.08,66.4,2.18,66.28,11.97,8.72,23.6,39.0,94.6,1.69,2370.9,-3.1,0.348,156.7,213.2,Charger Error
2025-07-24 10:40:00,323.86,-21.56,45.9,67.5,88.28,62.2,1.98,66.54,11.25,-28.84,23.6,45.5,85.6,1.09,3562.1,2.07,0.465,114.6,107.5,Charger Error
2025-07-24 10:45:00,309.17,-20.3,40.6,71.3,92.41,79.4,2.04,79.35,12.12,-26.23,22.3,40.1,74.3,-2.44,1750.5,-4.47,0.398,231.3,116.5,Charger Error
2025-07-24 10:50:00,330.55,-31.03,49.7,68.0,94.24,71.1,1.54,64.2,10.97,6.23,23.4,39.3,47.2,1.75,450.1,2.46,0.437,214.5,247.1,Charger Error
2025-07-24 10:55:00,349.06,-112.71,36.9,69.4,87.73,69.3,0.83,61.2,12.5,-29.03,14.9,63.5,85.1,-1.27,1214.7,1.02,0.436,201.0,193.9,Charger Error
2025-07-24 11:00:00,313.65,-119.14,53.9,67.5,88.42,72.9,3.27,71.64,11.01,-5.54,15.3,43.6,21.1,-0.94,234.4,-6.65,0.346,196.6,63.4,Charger Error
2025-07-24 11:05:00,355.98,-136.78,34.3,71.4,95.65,58.1,2.83,62.03,10.67,6.53,13.0,46.7,107.6,-0.76,4239.5,0.39,0.544,139.8,235.0,Charger Error
2025-07-24 11:10:00,379.83,-137.48,45.3,65.7,87.47,41.9,3.38,62.86,11.12,-27.58,22.8,60.7,19.7,-1.04,463.2,-7.78,0.431,125.8,280.6,Charger Error
2025-07-24 11:15:00,341.91,-136.15,34.1,67.2,93.5,53.8,2.32,69.7,13.46,-25.31,26.2,37.8,68.8,-1.13,1204.9,-8.12,0.326,186.6,275.1,Charger Error
2025-07-24 11:20:00,372.89,-89.95,30.0,62.7,85.39,80.0,0.29,63.09,12.8,1.4,13.7,57.2,48.4,-2.26,850.0,-8.25,0.459,238.5,289.4,Charger Error
2025-07-24 11:25:00,332.33,-14.83,54.5,67.2,89.86,45.7,3.6,60.05,12.29,-5.53,27.5,60.6,73.6,1.62,2218.7,-0.01,0.569,263.8,129.9,Charger Error
2025-07-24 11:30:00,349.0,-13.48,30.2,65.0,94.97,73.8,4.18,58.36,11.91,-24.61,25.6,38.7,55.3,-0.14,3749.7,1.54,0.42,125.2,153.5,Charger Error
2025-07-24 11:35:00,329.3,-81.21,47.5,63.0,88.6,81.6,2.06,61.88,13.12,-5.43,25.3,42.3,27.2,-0.69,2872.5,-8.02,0.58,202.0,128.3,Charger Error
2025-07-24 11:40:00,347.23,-135.65,51.7,63.6,90.86,67.4,3.19,50.32,11.02,-25.95,12.7,52.6,71.0,0.37,4141.0,-1.04,0.373,160.3,251.0,Charger Error
2025-07-24 11:45:00,330.47,-65.43,45.7,61.4,87.97,42.4,0.4,53.31,11.62,-8.34,26.0,49.5,105.5,1.57,1486.9,0.54,0.453,293.1,216.0,Charger Error
2025-07-24 11:50:00,338.21,-146.12,45.6,59.2,95.82,61.5,4.65,72.67,11.09,-4.09,15.8,50.9,84.4,-2.29,2581.3,-3.35,0.466,270.4,250.0,Charger Error
2025-07-24 11:55:00,359.01,-87.44,43.0,68.5,94.5,51.8,0.7,64.72,10.61,9.13,15.7,55.1,32.2,-1.48,321.8,1.61,0.573,200.5,180.3,Charger Error
2025-07-24 12:00:00,375.56,-111.76,45.3,63.7,87.29,51.2,1.04,50.41,13.0,-14.73,13.8,51.4,46.8,0.66,3826.6,6.5,0.4,81.9,192.1,Charger Error
2025-07-24 12:05:00,307.56,-75.45,54.4,71.0,87.16,78.2,2.3,58.62,11.3,-4.45,12.6,56.2,80.2,-1.11,438.6,-1.69,0.468,128.7,151.7,Charger Error
2025-07-24 12:10:00,317.93,-115.08,32.4,62.8,91.95,72.1,3.61,63.54,10.84,-19.15,15.5,44.2,3.2,0.44,3525.9,-6.48,0.599,327.1,86.6,Charger Error
2025-07-24 12:15:00,331.2,-30.49,51.1,59.5,87.27,62.2,1.94,77.22,11.56,-29.68,23.1,37.0,41.7,-0.62,250.7,8.14,0.549,83.9,231.8,Charger Error
2025-07-24 12:20:00,322.0,-127.19,36.5,63.1,87.27,78.4,1.28,71.67,13.01,3.06,22.4,64.4,53.2,0.6,2394.6,5.46,0.555,50.1,260.2,Charger Error
2025-07-24 12:25:00,340.36,-88.69,45.9,67.5,87.01,81.9,2.05,60.46,10.88,-8.13,23.1,44.6,36.5,-1.68,1913.3,1.87,0.51,293.1,262.2,Charger Error
2025-07-24 12:30:00,326.88,-30.54,48.0,61.5,87.03,70.4,0.41,60.55,13.36,-21.68,20.8,47.4,83.3,0.0,2548.7,-8.68,0.537,324.0,189.5,Charger Error
2025-07-24 12:35:00,364.09,-81.96,38.1,59.4,93.07,75.1,1.28,50.83,12.77,-18.77,25.8,48.0,104.1,1.07,1138.9,3.81,0.512,64.8,303.6,Charger Error
2025-07-24 12:40:00,358.0,-40.95,37.1,59.9,86.07,74.5,1.46,63.57,12.63,-21.65,20.7,46.0,69.2,2.09,2799.3,1.8,0.435,259.1,94.6,Charger Error
2025-07-24 12:45:00,302.47,-104.87,35.2,55.6,86.99,78.1,1.02,58.01,13.31,-2.25,21.7,36.8,77.2,1.87,1348.5,7.26,0.507,187.1,260.2,Charger Error
2025-07-24 12:50:00,380.12,-128.38,41.3,52.6,89.72,61.3,4.55,52.19,12.95,-12.56,18.5,40.4,59.0,0.82,2942.2,8.71,0.389,215.5,239.9,Charger Error
2025-07-24 12:55:00,350.21,-58.53,51.3,59.6,89.16,78.9,3.83,52.94,13.3,1.65,15.1,52.1,47.5,2.42,1294.5,-2.68,0.504,266.3,304.4,Charger Error
2025-07-24 13:00:00,387.0,-62.02,51.3,57.2,88.44,59.1,3.13,57.64,11.61,-1.24,21.0,42.4,67.5,1.89,3194.8,0.87,0.575,252.8,209.3,Charger Error
2025-07-24 13:05:00,371.23,-68.18,47.7,56.0,92.41,61.5,2.55,69.82,13.47,-24.26,12.2,53.9,105.5,1.69,1295.7,9.17,0.318,252.1,68.1,Charger Error
2025-07-24 13:10:00,383.16,-25.28,54.5,53.7,93.04,50.6,1.15,50.55,11.69,-16.56,17.6,54.5,94.9,-1.53,3836.4,8.45,0.53,217.0,295.8,Charger Error
2025-07-24 13:15:00,355.71,-17.08,46.9,59.2,88.68,60.8,0.62,70.1,12.65,6.19,14.7,60.7,47.4,-1.98,3402.2,-3.45,0.522,167.8,103.6,Charger Error
2025-07-24 13:20:00,366.9,-81.66,47.3,51.0,90.56,65.1,3.08,69.01,11.32,-9.42,15.3,54.7,13.4,-0.74,3144.1,-4.99,0.455,207.4,225.0,Charger Error
2025-07-24 13:25:00,318.12,-56.18,50.4,52.5,95.41,81.5,0.5,55.23,11.0,-13.83,25.9,58.1,6.5,1.19,1532.1,7.53,0.483,108.3,304.3,Charger Error
2025-07-24 13:30:00,385.2,-53.14,44.3,58.8,93.92,67.4,3.96,75.89,10.53,8.19,20.2,55.6,87.8,-1.77,1431.3,-9.68,0.436,149.7,98.5,Charger Error
2025-07-24 13:35:00,323.92,-82.0,34.1,58.5,88.67,49.2,4.15,59.93,11.17,-0.4,13.8,57.1,82.5,-1.52,3553.0,1.7,0.342,87.5,82.2,Charger Error
2025-07-24 13:40:00,327.74,-65.96,49.9,53.1,95.17,77.5,0.81,77.89,13.21,9.77,27.5,64.8,95.3,-0.47,1251.9,4.76,0.352,255.4,140.3,Charger Error
2025-07-24 13:45:00,351.85,-82.59,30.7,53.6,91.95,42.9,1.67,68.66,13.13,-19.4,21.9,61.9,88.0,-1.66,3586.1,-7.18,0.396,139.1,174.2,Charger Error
2025-07-24 13:50:00,357.5,-145.64,50.9,53.7,87.46,83.7,0.22,71.69,12.53,-7.29,17.7,47.4,91.0,1.9,3575.8,7.17,0.576,76.2,55.5,Charger Error
2025-07-24 13:55:00,383.32,-107.06,35.9,50.9,91.57,45.0,2.11,71.37,12.47,-4.84,16.1,63.1,47.9,-1.83,1491.3,9.92,0.491,117.0,305.0,Charger Error
2025-07-24 14:00:00,384.64,-53.31,30.4,50.2,93.3,49.5,4.44,59.3,10.92,-22.07,15.5,62.9,47.5,0.0,3406.4,-5.23,0.49,183.3,231.6,Charger Error
2025-07-24 14:05:00,359.18,-40.71,51.2,52.2,91.71,76.8,0.09,75.89,11.82,-0.57,24.8,51.3,82.5,0.86,1362.8,8.63,0.36,272.1,92.4,Charger Error
2025-07-24 14:10:00,368.7,-64.49,32.3,52.1,95.28,50.6,2.4,73.28,12.31,-8.67,20.9,60.3,57.9,-1.27,2779.6,-6.52,0.391,244.6,197.6,Charger Error
2025-07-24 14:15:00,327.84,-19.27,53.6,56.4,95.8,54.1,4.9,61.58,13.22,-6.01,27.1,52.5,62.3,0.94,3469.6,0.54,0.506,281.9,176.1,Charger Error
2025-07-24 14:20:00,326.57,-60.35,35.7,50.6,94.23,62.5,1.27,56.88,12.2,-18.43,20.7,58.7,31.8,0.14,2334.4,7.32,0.475,300.3,96.2,Charger Error
2025-07-24 14:25:00,302.82,-32.69,48.1,51.8,85.24,64.2,1.45,66.48,13.45,-23.01,18.2,64.2,32.1,-1.02,2965.3,7.33,0.438,54.0,298.2,Charger Error
2025-07-24 14:30:00,316.84,-143.63,30.6,49.6,94.84,52.3,3.57,50.68,11.89,0.45,15.7,41.6,57.5,-1.88,3280.6,-0.91,0.563,328.6,68.4,Charger Error
2025-07-24 14:35:00,346.33,-40.41,30.0,43.8,85.51,72.3,3.44,53.02,10.59,2.26,25.5,41.3,76.8,-2.37,3387.8,-7.89,0.59,303.4,272.8,Charger Error
2025-07-24 14:40:00,338.35,-85.21,42.8,47.1,94.47,77.4,2.98,50.9,12.41,-9.42,12.2,63.7,40.4,-0.69,1993.3,6.99,0.577,334.6,292.5,Charger Error
2025-07-24 14:45:00,378.92,-42.94,39.4,39.7,88.01,67.5,0.74,69.54,12.8,-3.64,23.5,39.7,48.9,2.12,1289.9,-9.61,0.526,316.3,66.6,Charger Error
2025-07-24 14:50:00,360.51,-133.94,42.0,46.5,91.11,53.9,0.98,58.17,12.74,-4.71,27.1,47.9,46.7,-0.71,1812.8,-7.02,0.427,210.2,74.5,Charger Error
2025-07-24 14:55:00,337.99,-44.31,38.2,48.1,85.7,71.5,3.69,58.14,12.55,-0.42,21.8,51.4,100.4,2.1,131.1,3.35,0.438,221.1,127.7,Charger Error
2025-07-24 15:00:00,323.05,-76.18,52.0,44.0,87.58,55.4,0.7,63.06,12.14,-2.39,16.9,57.5,103.3,2.04,834.6,8.3,0.594,286.4,96.9,Charger Error
2025-07-24 15:05:00,320.36,-86.83,37.2,51.5,90.11,58.9,1.47,67.84,13.08,-18.81,25.3,61.4,5.5,1.6,30.3,7.58,0.573,324.3,101.4,Charger Error
2025-07-24 15:10:00,305.09,-76.75,47.7,43.2,92.96,49.8,1.1,71.34,11.8,-7.16,23.8,43.9,67.2,0.16,199.0,-4.84,0.383,320.9,96.6,Charger Error
2025-07-24 15:15:00,335.47,-18.93,49.5,50.5,93.07,81.8,0.18,74.39,11.31,-0.67,20.6,36.3,24.0,1.98,843.0,-8.53,0.356,139.5,278.1,Charger Error
2025-07-24 15:20:00,333.78,-12.66,51.6,48.6,87.68,52.2,0.25,73.43,11.77,-1.67,25.7,38.9,61.8,-0.37,3296.2,6.25,0.335,209.3,63.1,Charger Error
2025-07-24 15:25:00,331.77,-17.18,49.2,41.9,91.26,76.1,3.2,74.07,12.2,9.31,20.3,47.7,72.9,1.45,3730.3,7.51,0.385,341.1,219.9,Charger Error
2025-07-24 15:30:00,340.39,-19.06,48.9,42.3,93.73,52.4,0.4,61.67,11.57,-10.47,27.6,56.3,74.2,-1.54,1919.2,9.44,0.403,231.5,220.5,Charger Error
2025-07-24 15:35:00,313.73,-114.9,41.4,42.2,89.01,74.6,3.73,73.7,12.61,3.74,15.0,59.0,4.3,0.66,3968.5,3.77,0.539,330.3,49.5,Charger Error
2025-07-24 15:40:00,373.17,-89.92,35.6,39.4,91.18,73.6,1.74,74.94,11.67,-5.47,16.9,37.2,79.6,-1.25,2055.6,6.4,0.504,322.3,106.9,Charger Error
2025-07-24 15:45:00,362.95,-84.46,33.7,40.6,93.16,74.6,1.48,71.71,11.72,-0.97,22.6,36.6,105.0,-1.22,1744.5,-5.6,0.421,311.1,90.3,Charger Error
2025-07-24 15:50:00,303.57,-16.68,38.7,42.7,95.55,82.9,3.81,63.46,11.72,-17.39,25.3,64.4,0.4,0.6,4459.2,-9.23,0.324,161.2,66.8,Charger Error
2025-07-24 15:55:00,387.46,-89.79,38.6,39.6,86.04,48.3,3.93,58.61,11.24,-24.65,22.3,60.3,7.6,-1.01,646.2,-8.43,0.57,233.4,183.9,Charger Error
2025-07-24 16:00:00,374.44,-121.82,35.9,41.2,92.27,71.8,2.39,79.72,12.36,-21.44,16.8,44.8,53.2,2.0,998.1,4.89,0.526,230.8,45.2,Charger Error
2025-07-24 16:05:00,337.44,-144.65,50.9,42.4,88.46,63.4,3.98,76.54,11.67,0.9,18.2,64.1,108.4,0.77,2938.1,-8.72,0.466,269.8,245.6,Charger Error
2025-07-24 16:10:00,362.17,-46.92,44.9,39.1,94.34,84.4,2.85,70.29,12.74,-20.66,18.3,52.4,72.5,-0.53,1170.0,-9.58,0.517,195.1,170.4,Charger Error
2025-07-24 16:15:00,317.68,-104.94,49.9,33.5,90.28,71.1,4.65,54.81,13.43,2.97,14.0,49.5,80.0,0.96,1223.9,3.36,0.373,146.1,304.7,Charger Error
2025-07-24 16:20:00,368.48,-19.01,30.2,42.1,89.09,48.6,4.83,63.82,13.37,-30.0,16.1,62.3,52.1,0.57,935.7,-7.64,0.571,56.7,277.6,Charger Error
2025-07-24 16:25:00,385.87,-21.0,35.5,36.8,95.43,64.6,0.35,54.92,11.04,-6.6,27.2,45.7,81.4,1.1,2488.0,-6.54,0.421,191.1,170.6,Charger Error
2025-07-24 16:30:00,389.74,-80.85,36.5,40.5,93.72,77.1,1.65,52.98,12.64,8.98,22.2,61.1,93.3,-0.09,1907.7,-7.52,0.542,254.2,179.1,Charger Error
2025-07-24 16:35:00,301.22,-77.72,40.2,34.9,90.84,69.5,1.8,65.35,10.54,9.6,27.7,38.9,68.3,0.45,1517.2,6.84,0.338,73.4,158.7,Charger Error
2025-07-24 16:40:00,361.71,-28.9,51.1,36.1,87.6,76.3,0.81,63.93,13.18,7.47,16.8,43.8,50.8,1.75,1076.3,0.45,0.326,59.6,177.0,Charger Error
2025-07-24 16:45:00,352.94,-11.73,41.4,37.1,95.11,81.9,2.2,51.55,11.45,7.09,19.2,64.1,39.4,1.22,4195.1,9.62,0.526,233.5,66.7,Charger Error
2025-07-24 16:50:00,339.11,-74.24,45.1,32.9,91.05,53.3,0.03,60.98,11.51,-5.28,14.7,57.4,85.1,-2.42,2259.8,-4.09,0.486,257.4,98.0,Charger Error
2025-07-24 16:55:00,329.92,-27.4,40.3,35.4,86.28,63.8,3.69,61.98,12.03,4.96,15.9,46.9,44.5,1.21,2033.7,8.6,0.438,238.6,318.0,Charger Error
2025-07-24 17:00:00,318.83,-106.27,51.8,33.5,88.04,45.8,3.14,73.35,11.65,-24.97,26.2,37.1,109.0,1.62,448.0,1.22,0.446,134.6,214.0,Charger Error
2025-07-24 17:05:00,349.61,-138.55,44.9,38.9,88.96,75.3,3.23,56.93,10.57,-1.36,18.9,41.5,106.3,-0.09,797.6,-1.35,0.564,82.6,79.9,Charger Error
2025-07-24 17:10:00,375.11,-38.94,31.4,37.4,91.48,50.1,1.13,77.01,11.73,-10.81,13.3,62.0,82.3,-0.23,3457.8,0.36,0.502,52.8,57.5,Charger Error
2025-07-24 17:15:00,371.84,-112.93,45.5,35.1,87.07,73.4,0.76,65.95,10.79,-11.71,14.9,42.6,50.9,-0.97,3313.8,-5.0,0.407,127.5,270.2,Charger Error
2025-07-24 17:20:00,376.77,-67.97,30.9,28.0,92.02,47.9,3.02,69.55,12.46,-8.53,21.9,60.6,86.4,0.95,2670.7,-8.07,0.37,227.6,250.2,Charger Error
2025-07-24 17:25:00,315.3,-95.63,49.2,37.7,90.44,70.9,2.85,61.54,12.57,-15.11,25.9,45.4,86.6,-1.89,4360.1,9.21,0.572,256.5,211.1,Charger Error
2025-07-24 17:30:00,376.36,-112.4,44.9,26.7,86.93,84.7,3.08,66.44,11.09,2.22,21.7,46.1,32.5,0.62,1569.6,-1.48,0.546,239.4,120.1,Charger Error
2025-07-24 17:35:00,380.88,-136.47,34.0,20.6,87.65,46.6,0.22,54.29,10.65,6.52,15.2,55.6,72.0,2.21,3770.7,-7.8,0.541,122.5,135.8,Charger Error
2025-07-24 17:40:00,321.09,-96.4,36.2,30.8,89.65,66.2,0.51,61.76,12.1,-14.66,14.2,39.6,21.3,-1.29,437.5,-1.79,0.438,313.6,214.6,Charger Error
2025-07-24 17:45:00,361.69,-56.9,45.7,31.0,93.8,69.4,2.04,63.8,13.15,-29.1,23.8,51.2,47.7,-2.06,4056.5,8.84,0.47,96.3,98.5,Charger Error
2025-07-24 17:50:00,303.26,-80.25,50.2,29.8,94.14,60.6,1.58,55.36,12.02,7.05,17.1,39.9,79.8,2.21,687.8,1.36,0.433,106.6,82.6,Charger Error
2025-07-24 17:55:00,350.87,-106.38,30.2,26.5,86.84,58.8,4.7,57.61,12.3,-20.57,25.0,61.4,95.9,-1.22,2611.1,3.02,0.544,303.7,209.0,Charger Error
2025-07-24 18:00:00,354.99,-88.76,34.0,22.8,94.38,43.3,4.86,52.37,12.94,8.58,25.4,55.0,71.6,-1.51,1951.9,-8.24,0.437,73.6,183.2,Charger Error
2025-07-24 18:05:00,327.13,-32.53,51.3,28.5,88.19,41.5,3.37,51.96,12.8,-5.37,27.9,51.7,42.9,1.35,1656.6,9.64,0.543,249.4,298.0,Charger Error
2025-07-24 18:10:00,338.14,-141.9,33.8,28.1,86.95,47.2,1.99,52.03,11.42,-26.56,18.4,48.4,10.6,2.28,3729.8,1.12,0.496,99.9,91.6,Charger Error
2025-07-24 18:15:00,320.0,-15.19,31.4,27.1,91.3,68.2,3.29,60.21,10.92,4.5,20.6,40.0,31.3,0.76,4026.6,-8.09,0.316,184.3,45.9,Charger Error
2025-07-24 18:20:00,303.26,-58.07,47.9,26.8,92.71,66.8,4.09,56.66,11.23,3.8,24.0,58.4,107.7,-0.13,3606.9,6.63,0.524,217.6,144.1,Charger Error
2025-07-24 18:25:00,318.85,-77.09,36.2,24.4,90.5,53.0,3.44,73.9,11.75,-25.39,18.0,37.7,44.0,1.74,3526.4,4.14,0.474,218.6,209.7,Charger Error
2025-07-24 18:30:00,346.65,-31.09,36.0,24.5,94.02,43.9,1.58,64.73,11.95,-20.72,12.4,61.8,9.4,1.54,1559.7,-3.98,0.489,305.0,282.6,Charger Error
2025-07-24 18:35:00,350.92,-22.88,32.4,23.0,90.27,77.6,1.0,66.9,10.56,3.7,26.5,37.4,77.4,0.79,2657.4,-6.12,0.374,67.5,220.0,Charger Error
2025-07-24 18:40:00,341.64,-11.95,37.9,24.6,86.39,59.6,3.0,67.75,12.06,-18.57,18.9,53.6,18.3,-1.19,1314.0,2.71,0.31,175.8,61.3,Charger Error
2025-07-24 18:45:00,362.9,-146.82,39.3,22.3,95.5,59.4,4.06,56.8,10.98,-25.22,18.3,55.1,93.9,0.85,2327.4,-6.62,0.367,120.9,269.2,Charger Error
2025-07-24 18:50:00,357.9,-33.4,32.1,28.5,95.66,61.4,0.34,55.39,13.0,-2.66,24.5,40.0,5.8,0.65,1025.1,4.87,0.302,316.4,61.4,Charger Error
2025-07-24 18:55:00,370.33,-142.83,36.8,19.7,89.32,82.5,4.3,74.57,12.49,-21.51,20.3,35.0,96.4,1.05,3171.0,-5.31,0.582,53.9,180.9,Charger Error
